"snippet","data_ref","x","y","tied_data_refs"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:55:22:23",337.379,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:55:26:27",339.809,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:55:30:31",343.366,15.289,""
"cis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:55:34:35",346.351,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:55:42:43",350.557,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:55:50:51",360.656,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:55:54:55",363.471,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:57:4:5",367.662,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:57:8:9",371.291,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:57:14:15",374.92,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:57:18:19",378.127,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:57:24:25",383.135,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:57:28:29",388.194,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:57:34:35",392.386,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:57:38:39",396.015,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:57:47:48",402.994,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:57:51:52",406.372,15.289,""
