"snippet","data_ref","x","y","bar","bar_moment"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:78:20:21",378.288,15.732,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:79:4:5",389.199,15.732,14.0,"13"
"a","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:79:9:10",394.749,15.732,"",""
"b","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:79:13:14",397.178,15.732,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:79:16:17",400.807,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:79:20:21",404.436,15.732,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:80:4:5",415.348,15.732,15.0,"14"
"a","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:80:9:10",420.897,15.732,"",""
"b","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:80:13:14",424.574,15.732,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:80:16:17",428.203,15.732,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:80:20:21",431.832,15.732,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:80:24:25",435.662,15.732,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:80:28:29",439.291,15.732,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:80:32:33",442.92,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:81:4:5",448.311,15.732,16.0,"15"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:81:9:10",453.861,15.732,"",""
