"snippet","data_ref","x","y","tied_data_refs"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:80:32:33",531.174,15.732,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:80:37:38",537.146,15.732,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:80:44:45",541.337,15.732,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:80:48:49",544.966,15.732,""
"a","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:80:53:54",550.516,15.732,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:81:4:5",554.406,15.732,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:81:8:9",556.835,15.732,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:81:15:16",561.026,15.732,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:81:20:21",566.575,15.732,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:81:24:25",570.525,15.732,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:81:28:29",574.09,15.732,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:81:33:34",577.758,15.732,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:81:37:38",581.059,15.732,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:81:43:44",585.25,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:81:47:48",589.311,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:82:7:8",595.14,15.732,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:82:11:12",599.431,15.732,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:82:15:16",603.628,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:82:21:22",607.819,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:82:25:26",611.448,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:82:29:30",615.5,15.732,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:82:33:34",617.929,15.732,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:82:37:38",621.384,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:82:41:42",625.47,15.732,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:82:47:48",629.661,15.732,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:82:51:52",632.134,15.732,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:82:55:56",634.863,15.732,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:83:7:8",640.692,15.732,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:83:11:12",644.001,15.732,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:83:16:17",647.396,15.732,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:83:22:23",651.618,15.732,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:83:26:27",655.542,15.732,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:83:30:31",660.08,15.732,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:83:34:35",665.174,15.732,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:83:38:39",669.653,15.732,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:83:44:45",673.843,15.732,""
