"snippet","data_ref","x","y","tied_data_refs"
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:68:10:11",433.795,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:68:14:15",437.557,15.289,""
"b","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:68:18:19",441.703,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:68:21:22",445.332,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:68:27:28",450.723,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:69:5:6",468.825,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:69:9:10",472.454,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:69:14:15",479.733,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:69:20:21",483.923,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:69:24:25",486.353,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:69:28:29",493.823,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:69:32:33",498.805,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:69:36:37",503.899,15.289,""
"b","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:70:2:3",508.089,15.289,""
"b","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:70:5:6",511.211,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:70:8:9",515.28,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:70:12:13",519.58,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:70:16:17",523.111,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:70:20:21",525.54,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:70:24:25",529.89,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:70:28:29",534.081,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:71:5:6",552.183,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:71:9:10",555.812,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:71:14:15",561.964,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:71:20:21",566.289,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:71:24:25",568.718,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:71:28:29",576.188,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:71:32:33",579.361,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:71:36:37",583.268,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:72:2:3",587.525,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:72:6:7",591.022,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:72:10:11",596.218,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:72:14:15",600.757,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:72:18:19",603.682,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:72:24:25",610.082,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:72:30:31",614.272,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:73:5:6",632.374,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:73:9:10",636.004,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:73:14:15",642.736,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:73:20:21",646.927,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:73:24:25",649.356,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:73:28:29",656.826,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:73:32:33",659.768,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:73:36:37",663.419,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:74:2:3",667.611,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:74:6:7",670.04,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:74:11:12",675.59,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:74:16:17",681.139,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:74:22:23",685.33,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:74:28:29",687.759,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:75:5:6",704.661,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:75:9:10",708.29,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:75:14:15",715.022,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:75:20:21",719.213,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:75:24:25",721.642,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:75:28:29",729.112,15.289,""
