"snippet","data_ref","x","y","bar","bar_moment"
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:63:9:10",345.219,15.289,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:63:16:17",348.848,15.289,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:63:21:22",351.277,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:63:28:29",357.702,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:63:34:35",361.893,15.289,18.0,"17"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:63:41:42",371.993,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:63:45:46",374.422,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:64:2:3",378.612,15.289,19.0,"18"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:64:7:8",384.508,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:64:11:12",388.859,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:64:15:16",392.484,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:64:19:20",395.06,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:64:25:26",397.772,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:64:31:32",401.962,15.289,20.0,"19"
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:64:38:39",412.062,15.289,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:64:45:46",415.602,15.289,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:65:2:3",419.792,15.289,21.0,"20"
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:65:10:11",425.342,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:65:17:18",429.924,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:65:21:22",434.18,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:65:27:28",439.571,15.289,22.0,"21"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:65:36:37",449.671,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:65:40:41",452.98,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:66:2:3",457.186,15.289,23.0,"22"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:66:7:8",462.736,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:66:11:12",465.585,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:66:17:18",469.214,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:66:23:24",474.604,15.289,24.0,"23"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:67:2:3",489.514,15.289,25.0,"24"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:67:6:7",492.192,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:67:10:11",495.22,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:67:14:15",499.042,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:67:18:19",502.983,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:67:22:23",506.591,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:67:26:27",509.884,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:67:32:33",513.859,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:67:40:41",518.252,15.289,26.0,"25"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:67:44:45",521.881,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:67:48:49",525.511,15.289,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:67:55:56",531.34,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:68:2:3",535.53,15.289,27.0,"26"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:68:6:7",539.702,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:68:10:11",542.131,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:68:14:15",545.876,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:68:18:19",550.184,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:68:22:23",553.221,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:68:28:29",555.796,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:68:32:33",559.31,15.289,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:68:38:39",563.501,15.289,28.0,"27"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:68:48:49",573.6,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:68:52:53",576.705,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:69:2:3",581.048,15.289,29.0,"28"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:69:8:9",586.073,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:69:14:15",588.972,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:69:20:21",592.009,15.289,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:69:24:25",596.146,15.289,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:69:29:30",599.9,15.289,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:69:34:35",603.824,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:69:41:42",607.97,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:69:47:48",612.16,15.289,30.0,"29"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:69:51:52",615.789,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:69:58:59",622.768,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:69:62:63",626.198,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:70:2:3",630.388,15.289,31.0,"30"
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:70:8:9",632.817,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:70:14:15",637.167,15.289,"",""
