"snippet","data_ref","x","y","bar","bar_moment"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:64:65",397.744,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:69:70",400.601,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:74:75",403.03,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:79:80",409.848,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:85:86",414.038,15.289,20.0,"19"
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:90:91",419.588,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:94:95",422.017,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:7:8",433.878,15.289,21.0,"20"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:11:12",436.505,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:15:16",440.079,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:19:20",442.791,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:23:24",447.116,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:27:28",452.585,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:33:34",456.777,15.289,22.0,"21"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:37:38",459.206,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:41:42",466.74,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:45:46",470.238,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:54:55",478.907,15.289,23.0,"22"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:59:60",481.336,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:64:65",483.765,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:69:70",486.194,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:74:75",488.624,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:79:80",494.173,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:85:86",498.364,15.289,24.0,"23"
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:90:91",503.913,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:55:94:95",506.343,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:7:8",518.204,15.289,25.0,"24"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:11:12",521.65,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:15:16",524.891,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:19:20",528.687,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:23:24",532.73,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:27:28",537.85,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:33:34",542.465,15.289,26.0,"25"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:37:38",544.894,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:41:42",550.5,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:45:46",553.246,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:52:53",559.075,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:58:59",563.266,15.289,27.0,"26"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:62:63",566.592,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:66:67",569.159,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:70:71",571.588,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:74:75",574.036,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:79:80",579.585,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:56:85:86",583.776,15.289,28.0,"27"
