"snippet","data_ref","x","y","bar","bar_moment"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:72:73",589.206,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:78:79",592.131,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:82:83",595.492,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:86:87",600.568,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:92:93",606.054,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:96:97",610.627,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:102:103",614.818,15.289,32.0,"31"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:108:109",620.367,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:112:113",623.728,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:2:3",632.397,15.289,33.0,"32"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:8:9",636.407,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:12:13",640.28,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:18:19",644.349,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:22:23",648.239,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:26:27",651.868,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:34:35",657.258,15.289,34.0,"33"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:38:39",660.448,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:44:45",664.398,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:48:49",667.434,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:52:53",669.864,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:56:57",673.493,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:62:63",678.883,15.289,35.0,"34"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:66:67",682.637,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:70:71",686.561,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:74:75",690.707,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:78:79",694.503,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:82:83",696.932,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:86:87",700.241,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:92:93",703.901,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:98:99",708.091,15.289,36.0,"35"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:60:102:103",714.841,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:2:3",723.51,15.289,37.0,"36"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:6:7",730.26,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:10:11",734.056,15.289,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:16:17",739.446,15.289,38.0,"37"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:21:22",746.196,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:30:31",754.865,15.289,39.0,"38"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:34:35",757.294,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:38:39",759.724,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:42:43",762.153,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:46:47",764.582,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:50:51",768.378,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:55:56",772.131,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:61:62",776.322,15.289,40.0,"39"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:65:66",779.951,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:61:71:72",784.012,15.289,"",""
