"snippet","data_ref","x","y","bar","bar_moment"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:59:12:13",434.328,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:59:16:17",437.957,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:59:20:21",441.586,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:59:24:25",445.476,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:59:28:29",449.887,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:59:32:33",453.516,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:59:39:40",455.945,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:59:47:48",460.136,15.289,16.0,"15"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:60:4:5",479.846,15.289,17.0,"16"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:60:8:9",483.475,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:60:12:13",487.104,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:60:16:17",492.001,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:60:20:21",497.027,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:60:24:25",500.656,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:60:28:29",504.401,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:60:32:33",508.03,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:60:39:40",510.459,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:60:47:48",514.65,15.289,18.0,"17"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:60:52:53",522.599,15.289,"",""
