"snippet","data_ref","x","y","tied_data_refs"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:63:32:33",346.213,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:63:40:41",350.404,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:64:2:3",365.314,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:64:6:7",367.744,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:64:10:11",372.666,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:64:16:17",375.634,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:64:20:21",380.156,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:64:26:27",384.635,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:64:30:31",388.064,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:64:36:37",392.255,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:65:2:3",407.166,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:65:6:7",409.595,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:65:10:11",414.517,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:65:14:15",417.485,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:65:18:19",422.007,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:65:22:23",426.486,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:65:26:27",429.915,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:65:32:33",434.106,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:65:38:39",436.535,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:65:44:45",439.323,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:65:48:49",442.445,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:65:52:53",445.413,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:66:2:3",454.082,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:66:8:9",456.512,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:66:14:15",461.434,15.289,""
"cis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:66:18:19",464.402,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:66:24:25",468.924,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:66:28:29",473.403,15.289,""
"cis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:66:32:33",476.832,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:66:40:41",481.038,15.289,""
